time,open,high,low,close,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,MA,MA,MA,MA,MA,MA,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,Relative Strength Line,Relative Strength Line MA,PlotCandle (開盤價),PlotCandle (最高價,PlotCandle (最低價),PlotCandle (關閉),Shapes,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2021-02-04,267.01,268.16,264,266.49,270.98420000000004,,254.5117,,,,0,0,0,0,0,0,0,0,0,254.5117,266.0133333333334,270.98420000000004,264.3295000000003,269.2260000000002,264.11199999999997,270.98420000000004,,254.5117,,,,0,0,0,0,0,0,0,0,0,208.72909367183786,211.41962537584783,,,,,0,16059958,19241404.56,49.270761144914616,50.25827617034025,,,,,,
2021-02-05,266.8,269.17,265.67,268.1,270.9776,,254.94079999999997,,,,0,0,0,0,0,0,0,0,0,254.94079999999997,266.2445333333334,270.9776,264.2975000000003,268.58600000000024,266.0659999999999,270.9776,,254.94079999999997,,,,0,0,0,0,0,0,0,0,0,207.7355201136437,211.08470671564746,,,,,0,12454367,19070676.18,50.67413581027862,51.26696300875456,,,,,,
2021-02-08,268.75,269.86,265,266.58,270.7708,,255.34805,,,,0,0,0,0,0,0,0,0,0,255.34805,266.41986666666674,270.7708,264.2480000000003,267.4430000000002,266.9799999999999,270.7708,,255.34805,,,,0,0,0,0,0,0,0,0,0,205.75583250146647,210.60026360526737,,,,,0,13755191,19007171.52,49.28783516757431,51.48557086700451,,,,,,
2021-02-09,266.44,273.39,265.75,269.45,270.648,,255.74495,,,,0,0,0,0,0,0,0,0,0,255.74495,266.6104666666667,270.648,264.8785000000003,266.18300000000016,267.45399999999995,270.648,,255.74495,,,,0,0,0,0,0,0,0,0,0,206.4434569414649,210.22237209037624,,,,,0,14613375,19050098.84,51.96019713477793,51.5220363991174,,,,,,
2021-02-10,272.4465,273.7999,267.72,271.87,270.5292,,256.1668,,,,0,0,0,0,0,0,0,0,0,256.1668,266.7990666666667,270.5292,265.91750000000036,266.15600000000023,268.49799999999993,270.5292,,256.1668,,,,0,0,0,0,0,0,0,0,0,208.52977572330005,210.06849969336932,,,,,0,14687152,19187673.36,54.154024755771,51.43365824941333,,,,,,
2021-02-11,271.89,273.58,268.49,270.39,270.39760000000007,,256.6042,,,,0,0,0,0,0,0,0,0,0,256.6042,266.9716666666667,270.39760000000007,266.85500000000036,266.6950000000002,269.27799999999996,270.39760000000007,,256.6042,,,,0,0,0,0,0,0,0,0,0,207.46619470112972,209.83192651225662,,,,,0,12828572,19110378.08,52.57280063919517,51.15025768511642,,,,,,
2021-02-12,270.52,271.18,268.34,270.5,270.07660000000004,,256.98575,,,,0,0,0,0,0,0,0,0,0,256.98575,267.1412,270.07660000000004,268.0980000000003,267.9120000000002,269.7579999999999,270.07660000000004,,256.98575,,,,0,0,0,0,0,0,0,0,0,207.206126049755,209.59321737930193,,,,,0,9097597,18876771.9,52.68338456799156,50.6997719050297,,,,,,
2021-02-16,270.8,276.6,270.05,273.97,269.8056,,257.33205,,,,0,0,0,0,0,0,0,0,0,257.33205,267.37433333333337,269.8056,269.2285000000003,269.10800000000023,271.236,269.8056,,257.33205,,,,0,0,0,0,0,0,0,0,0,208.8801577700745,209.52839377846308,,,,,0,15417243,18837884.28,56.15629257554385,50.30604524203613,,,,,56.15629257554385,
2021-02-17,271.24,273.97,269.58,273.57,269.64000000000004,,257.68855,,,,0,0,0,0,0,0,0,0,0,257.68855,267.5999333333334,269.64000000000004,269.8520000000003,269.75700000000023,272.06,269.64000000000004,,257.68855,,,,0,0,0,0,0,0,0,0,0,208.69399379545342,209.45253923455311,,,,,0,12763240,18834715.2,55.649238782650016,50.52422609947066,,,,,,
2021-02-18,269.565,271.95,266.03,269.39,269.4338,,258.00919999999996,,,,0,0,0,0,0,0,0,0,0,258.00919999999996,267.7940000000001,269.4338,269.94750000000033,270.0310000000003,271.564,269.4338,,258.00919999999996,,,,0,0,0,0,0,0,0,0,0,205.57112841931757,209.09968370589533,,,,,0,15249134,18922091.9,50.5160636332243,50.76069580135694,,,,,,
