time,open,high,low,close,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,MA,MA,MA,MA,MA,MA,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,Relative Strength Line,Relative Strength Line MA,PlotCandle (開盤價),PlotCandle (最高價,PlotCandle (最低價),PlotCandle (關閉),Shapes,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-07-08,223.915,224,218.43,219.36,206.37579999999983,,206.01534999999996,,,,0,0,0,0,0,0,0,0,0,206.01534999999996,210.1044666666667,206.37579999999983,216.29599999999982,219.11900000000014,221.32400000000015,206.37579999999983,,206.01534999999996,,,,0,0,0,0,0,0,0,0,0,105.63098817173062,106.22532133620939,,,,,0,45691987,43134646.04,57.89384248240131,60.05659471104085,,,57.89384248240131,,,
2025-07-09,221.07,224.29,220.47,222.54,207.04679999999982,,206.1959,,,,0,0,0,0,0,0,0,0,0,206.1959,210.2164666666667,207.04679999999982,216.57399999999978,220.09600000000015,221.74000000000015,207.04679999999982,,206.1959,,,,0,0,0,0,0,0,0,0,0,107.23940689196547,106.31751093218722,,,,,1,38155121,43169461.86,61.478107888450914,60.02073904136218,,,,,,
2025-07-10,221.55,222.79,219.7,222.26,207.7379999999998,,206.35784999999996,,,,0,0,0,0,0,0,0,0,0,206.35784999999996,210.31226666666672,207.7379999999998,216.80649999999983,221.12300000000013,222.20800000000014,207.7379999999998,,206.35784999999996,,,,0,0,0,0,0,0,0,0,0,106.45910669380913,106.33038327415285,,,,,0,30370591,43112379.04,60.9858426449357,60.24405721918377,,,,,,
2025-07-11,223.58,226.6799,222.37,225.02,208.49059999999983,,206.52495,,,,0,0,0,0,0,0,0,0,0,206.52495,210.4076666666667,208.49059999999983,217.3974999999998,221.9130000000001,222.53000000000011,208.49059999999983,,206.52495,,,,0,0,0,0,0,0,0,0,0,107.48558626981739,106.43540172830417,,,,,0,50518307,43289400.08,64.04222202628313,61.02029913756699,,,,,,
2025-07-14,225.07,226.66,224.24,225.69,209.31599999999983,,206.68399999999997,,,,0,0,0,0,0,0,0,0,0,206.68399999999997,210.48933333333338,209.31599999999983,218.0199999999998,222.15200000000013,222.9740000000001,209.31599999999983,,206.68399999999997,,,,0,0,0,0,0,0,0,0,0,108.16263934284811,106.59242332962634,,,,,0,35702597,42899921.16,64.76386713587775,61.98568302417563,,,,,,
2025-07-15,226.2,227.27,225.455,226.35,210.03899999999985,,206.84595000000002,,,,0,0,0,0,0,0,0,0,0,206.84595000000002,210.54393333333337,210.03899999999985,218.7324999999998,222.84800000000013,224.37200000000013,210.03899999999985,,206.84595000000002,,,,0,0,0,0,0,0,0,0,0,108.32648698662369,106.75006548026246,,,,,0,34907294,42112747.78,65.49842094430838,62.582588361953704,,,,,,
2025-07-16,225.875,226.1,222.18,223.19,210.70319999999984,,206.99925,,,,0,0,0,0,0,0,0,0,0,206.99925,210.5615333333334,210.70319999999984,219.08699999999982,223.12100000000015,224.50200000000012,210.70319999999984,,206.99925,,,,0,0,0,0,0,0,0,0,0,107.23809493302923,106.79443179415036,,,,,0,39535926,41345396.56,59.14138460253451,62.81957978762316,,,59.14138460253451,,,
2025-07-17,223.32,224.5,222.51,223.88,211.45379999999986,,207.16284999999996,,,,0,0,0,0,0,0,0,0,0,207.16284999999996,210.54053333333337,211.45379999999986,219.53999999999982,223.51700000000014,224.8260000000001,211.45379999999986,,207.16284999999996,,,,0,0,0,0,0,0,0,0,0,107.22718644381685,106.83377312593822,,,,,0,31855831,41278163.8,60.05308840090628,62.678509454791424,,,,,,
2025-07-18,225.14,226.4,222.98,226.13,212.27619999999987,,207.35365,,,,0,0,0,0,0,0,0,0,0,207.35365,210.54080000000005,212.27619999999987,220.22049999999982,223.78900000000013,225.04800000000014,212.27619999999987,,207.35365,,,,0,0,0,0,0,0,0,0,0,107.72626581022175,106.91490882450945,,,,,0,37833807,41448558.84,62.95582827275695,62.32673995241975,,,,,,
2025-07-21,225.835,229.69,225.65,229.3,213.08799999999985,,207.56849999999997,,,,0,0,0,0,0,0,0,0,0,207.56849999999997,210.56920000000002,213.08799999999985,221.20099999999985,224.37200000000016,225.77000000000012,213.08799999999985,,207.56849999999997,,,,0,0,0,0,0,0,0,0,0,109.24631319499808,107.12685467637206,,,,,0,40297556,41374451.44,66.63444613930085,62.69851890625417,,,,,,
