time,open,high,low,close,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,MA,MA,MA,MA,MA,MA,50MA,150MA,200MA,Pivot,Handle Low,Buy Zone Upper,C&H Detected,Qualified Setup,Breakout Wait,Retest Seen,BUY Hold,BUY Retest,Pattern Failed,Breakout Failed,Stop,Relative Strength Line,Relative Strength Line MA,PlotCandle (開盤價),PlotCandle (最高價,PlotCandle (最低價),PlotCandle (關閉),Shapes,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2014-01-16,0.40025,0.40225,0.3985025,0.4015,0.39014000000000015,,0.3705502500000004,,,,0,0,0,0,0,0,0,0,0,0.3705502500000004,0.3791555000000005,0.39014000000000015,0.3950812500000003,0.39699999999999985,0.39499999999999974,0.39014000000000015,,0.3705502500000004,,,,0,0,0,0,0,0,0,0,0,0.6516517166383536,0.6477463987221422,,,,,0,220655960,302875644,55.8715738133372,55.42884276921827,,,,,55.8715738133372,
2014-01-17,0.4015,0.40625,0.39725,0.39975,0.39073500000000017,,0.37101837500000046,,,,0,0,0,0,0,0,0,0,0,0.37101837500000046,0.37942883333333377,0.39073500000000017,0.3959187500000002,0.3977999999999999,0.39629999999999976,0.39073500000000017,,0.37101837500000046,,,,0,0,0,0,0,0,0,0,0,0.649686601043399,0.6479227807513473,,,,,0,340400760,301236156,54.44994809153287,55.30824641799705,,,,,,
2014-01-21,0.40025,0.40375,0.397,0.40125,0.3913100000000002,,0.3714671250000004,,,,0,0,0,0,0,0,0,0,0,0.3714671250000004,0.3796888333333338,0.3913100000000002,0.39675625000000025,0.3982249999999999,0.3997499999999997,0.3913100000000002,,0.3714671250000004,,,,0,0,0,0,0,0,0,0,0,0.6546744982868331,0.6485365732545734,,,,,0,246076640,302196803.2,55.495242672136484,54.97020226900735,,,,,,
2014-01-22,0.402,0.4025,0.396,0.40075,0.39205250000000014,,0.37191712500000046,,,,0,0,0,0,0,0,0,0,0,0.37191712500000046,0.3799605000000005,0.39205250000000014,0.39718750000000025,0.3979499999999999,0.4006999999999997,0.39205250000000014,,0.37191712500000046,,,,0,0,0,0,0,0,0,0,0,0.6520501138952164,0.6488559860400863,,,,,0,337939800,297894072,55.04181709545159,54.533439471561735,,,,,,
2014-01-23,0.3995,0.40375,0.39625,0.39925,0.39225750000000015,,0.3723346250000004,,,,0,0,0,0,0,0,0,0,0,0.3723346250000004,0.3801488333333338,0.39225750000000015,0.39742500000000025,0.39697499999999986,0.40049999999999975,0.39225750000000015,,0.3723346250000004,,,,0,0,0,0,0,0,0,0,0,0.6492362564097005,0.6488905560736876,,,,,0,185026880,286903106.4,53.626239943468,54.32087992699514,,,,,,
2014-01-24,0.396,0.3975,0.389,0.389,0.3921925000000001,,0.3726758750000005,,,,0,0,0,0,0,0,0,0,0,0.3726758750000005,0.38033550000000044,0.3921925000000001,0.39710000000000023,0.3964999999999999,0.3979999999999997,0.3921925000000001,,0.3726758750000005,,,,0,0,0,0,0,0,0,0,0,0.6382420178729642,0.6479225071463491,,,,,0,248247480,285914276,45.092120282617785,53.85030485352456,,,,,,
2014-01-27,0.389,0.3945,0.38425,0.3865,0.3920650000000001,,0.3730121250000004,,,,0,0,0,0,0,0,0,0,0,0.3730121250000004,0.3805096666666671,0.3920650000000001,0.3968375000000003,0.3958249999999999,0.3953499999999997,0.3920650000000001,,0.3730121250000004,,,,0,0,0,0,0,0,0,0,0,0.6476604349016082,0.6478986823968272,,,,,0,233812400,284269613.6,43.282871564632565,52.926773628604614,,,43.282871564632565,,,
2014-01-28,0.38575,0.3905,0.38425,0.39025,0.3917950000000001,,0.3733271250000004,,,,0,0,0,0,0,0,0,0,0,0.3733271250000004,0.38075800000000043,0.3917950000000001,0.3966500000000002,0.3964499999999999,0.3931499999999997,0.3917950000000001,,0.3733271250000004,,,,0,0,0,0,0,0,0,0,0,0.6571487909472598,0.6487396013559574,,,,,1,167994040,280973540.8,46.735213097855016,51.902170027270664,,,,,,
2014-01-29,0.38875,0.391,0.38625,0.3865,0.3914150000000001,,0.3736571250000004,,,,0,0,0,0,0,0,0,0,0,0.3736571250000004,0.3809646666666671,0.3914150000000001,0.3960125000000002,0.3954999999999999,0.3902999999999997,0.3914150000000001,,0.3736571250000004,,,,0,0,0,0,0,0,0,0,0,0.6468619246861924,0.6485689034768879,,,,,0,158521520,277984366.4,43.86010691975876,50.41650739361538,,,,,,
2014-01-30,0.38875,0.39375,0.3875,0.393,0.39119000000000015,,0.37400212500000035,,,,0,0,0,0,0,0,0,0,0,0.37400212500000035,0.38122800000000046,0.39119000000000015,0.3956375000000002,0.39477499999999993,0.3890499999999997,0.39119000000000015,,0.37400212500000035,,,,0,0,0,0,0,0,0,0,0,0.66452485627325,0.6500194446401936,,,,,1,202894240,273035618.4,49.64289393165623,50.33903186257133,,,,,,
